1000,0.001218
2000,0.001064
3000,0.000994
4000,0.000913
5000,0.000862
6000,0.001307
7000,0.001001
8000,0.001003
9000,0.001003
10000,0.000939
11000,0.000981
12000,0.001024
13000,0.001371
14000,0.000963
15000,0.001101
16000,0.001035
17000,0.001524
18000,0.001053
19000,0.001093
20000,0.001053
21000,0.001395
22000,0.001111
23000,0.001096
24000,0.001088
25000,0.001105
26000,0.001195
27000,0.001408
28000,0.001142
29000,0.001055
30000,0.001448
31000,0.001121
32000,0.001160
33000,0.001426
34000,0.001214
35000,0.001150
36000,0.001164
37000,0.001177
38000,0.001226
39000,0.001343
40000,0.001204
41000,0.001173
42000,0.001562
43000,0.001186
44000,0.001219
45000,0.001482
46000,0.001182
47000,0.001221
48000,0.001241
49000,0.001365
50000,0.001483
51000,0.001267
52000,0.001505
53000,0.001250
54000,0.001270
55000,0.001552
56000,0.001230
57000,0.001264
58000,0.001272
59000,0.001479
60000,0.001338
61000,0.001285
62000,0.001584
63000,0.001268
64000,0.001321
65000,0.001563
66000,0.001303
67000,0.001288
68000,0.001285
69000,0.001564
70000,0.001279
71000,0.001602
72000,0.001293
73000,0.001291
74000,0.001596
75000,0.001321
76000,0.001308
77000,0.001538
78000,0.001348
79000,0.001337
80000,0.001668
81000,0.001341
82000,0.001667
83000,0.001339
84000,0.001391
85000,0.001357
86000,0.001622
87000,0.001414
88000,0.001640
89000,0.001422
90000,0.001663
91000,0.001374
92000,0.001419
93000,0.001556
94000,0.001466
95000,0.001485
96000,0.001441
97000,0.001568
98000,0.001556
99000,0.001500
