1000,0.000404
2000,0.000329
3000,0.000357
4000,0.000542
5000,0.000289
6000,0.000277
7000,0.000305
8000,0.000295
9000,0.000321
10000,0.000312
11000,0.000298
12000,0.000309
13000,0.000321
14000,0.000498
15000,0.000462
16000,0.000355
17000,0.000342
18000,0.000343
19000,0.000349
20000,0.000345
21000,0.000356
22000,0.000381
23000,0.000403
24000,0.000396
25000,0.000381
26000,0.000658
27000,0.000394
28000,0.000389
29000,0.000672
30000,0.000422
31000,0.000511
32000,0.000545
33000,0.000430
34000,0.000428
35000,0.000458
36000,0.000448
37000,0.000594
38000,0.000457
39000,0.000435
40000,0.000468
41000,0.000488
42000,0.000616
43000,0.000487
44000,0.000459
45000,0.000503
46000,0.000504
47000,0.000734
48000,0.000481
49000,0.000507
50000,0.000512
51000,0.000708
52000,0.000536
53000,0.000517
54000,0.000537
55000,0.000706
56000,0.000554
57000,0.000516
58000,0.000552
59000,0.000666
60000,0.000577
61000,0.000564
62000,0.000554
63000,0.000659
64000,0.000582
65000,0.000585
66000,0.000572
67000,0.000600
68000,0.000856
69000,0.000631
70000,0.000599
71000,0.000799
72000,0.000618
73000,0.000616
74000,0.000811
75000,0.000666
76000,0.000655
77000,0.000757
78000,0.000668
79000,0.000659
80000,0.000670
81000,0.000649
82000,0.000746
83000,0.000695
84000,0.000662
85000,0.000814
86000,0.000689
87000,0.000677
88000,0.000709
89000,0.000904
90000,0.000689
91000,0.000715
92000,0.000885
93000,0.000707
94000,0.000988
95000,0.000746
96000,0.000733
97000,0.000739
98000,0.000968
99000,0.000752
