1000,0.000729
2000,0.000715
3000,0.000958
4000,0.000857
5000,0.000674
6000,0.000766
7000,0.000759
8000,0.000778
9000,0.001133
10000,0.000800
11000,0.000808
12000,0.000731
13000,0.000795
14000,0.000876
15000,0.001025
16000,0.000727
17000,0.000725
18000,0.001191
19000,0.000828
20000,0.000866
21000,0.000851
22000,0.001075
23000,0.000841
24000,0.000870
25000,0.000890
26000,0.000874
27000,0.000874
28000,0.000906
29000,0.001139
30000,0.000922
31000,0.000832
32000,0.000922
33000,0.001147
34000,0.000934
35000,0.000911
36000,0.001017
37000,0.001051
38000,0.000922
39000,0.000945
40000,0.000967
41000,0.000940
42000,0.001172
43000,0.000943
44000,0.000956
45000,0.000928
46000,0.001224
47000,0.000968
48000,0.000972
49000,0.000930
50000,0.000981
51000,0.001240
52000,0.000991
53000,0.000985
54000,0.000991
55000,0.001222
56000,0.001010
57000,0.001044
58000,0.001177
59000,0.001025
60000,0.001020
61000,0.001024
62000,0.001183
63000,0.001112
64000,0.001044
65000,0.001398
66000,0.001057
67000,0.001073
68000,0.001247
69000,0.001071
70000,0.001079
71000,0.001091
72000,0.001201
73000,0.001212
74000,0.001141
75000,0.001386
76000,0.001115
77000,0.001154
78000,0.001443
79000,0.001138
80000,0.001148
81000,0.001148
82000,0.001447
83000,0.001185
84000,0.001431
85000,0.001164
86000,0.001195
87000,0.001373
88000,0.001171
89000,0.001415
90000,0.001149
91000,0.001170
92000,0.001251
93000,0.001285
94000,0.001205
95000,0.001377
96000,0.001181
97000,0.001195
98000,0.001387
99000,0.001191
