1000,0.001136
2000,0.000884
3000,0.000894
4000,0.001324
5000,0.000966
6000,0.000940
7000,0.000948
8000,0.000935
9000,0.000957
10000,0.000965
11000,0.000964
12000,0.000976
13000,0.000982
14000,0.000987
15000,0.000963
16000,0.000957
17000,0.001002
18000,0.001006
19000,0.001038
20000,0.001366
21000,0.001016
22000,0.000994
23000,0.001037
24000,0.001035
25000,0.001025
26000,0.001044
27000,0.001050
28000,0.001042
29000,0.001049
30000,0.001038
31000,0.001034
32000,0.001044
33000,0.001084
34000,0.001079
35000,0.001047
36000,0.001077
37000,0.001086
38000,0.001083
39000,0.001093
40000,0.001130
41000,0.001101
42000,0.001121
43000,0.001093
44000,0.001121
45000,0.001146
46000,0.001103
47000,0.001170
48000,0.001165
49000,0.001132
50000,0.001187
51000,0.004082
52000,0.001155
53000,0.001177
54000,0.001144
55000,0.001190
56000,0.001172
57000,0.001222
58000,0.001209
59000,0.001212
60000,0.001184
61000,0.001184
62000,0.001486
63000,0.001203
64000,0.001255
65000,0.001295
66000,0.001227
67000,0.001224
68000,0.001235
69000,0.001225
70000,0.001271
71000,0.001240
72000,0.001268
73000,0.001283
74000,0.001241
75000,0.001243
76000,0.001324
77000,0.001281
78000,0.001294
79000,0.001274
80000,0.001396
81000,0.001276
82000,0.001311
83000,0.001346
84000,0.001303
85000,0.001393
86000,0.001344
87000,0.001343
88000,0.001303
89000,0.001402
90000,0.001387
91000,0.001377
92000,0.001339
93000,0.001339
94000,0.001375
95000,0.001417
96000,0.001359
97000,0.001420
98000,0.001384
99000,0.001392
